# Start logging at 2022-05-11 17:45:03 RTZ 2 (зима)
[17:45:03]  puxunya: @GRPZDC Их выписали скорее из людей
[17:47:06]  ya_odnako: @GRPZDC пытать человечно, а снимать бесчеловечно
[17:47:09]  nimoi_: Z
[17:47:10]  nikitos641: РЮКЗАК СПИЗДИЛ
[17:47:11]  kraken276: Z
[17:47:12]  delax123: @GRPZDC не конечно нужно их беречь, но солжат тоже можно понять, если бы моих друзей рядом со мной убивали я бы в плен не брал. Но в целом в идеале конечно нужно всех одинаково уважать
[17:47:12]  ld_round: ОНИ ЖЕ ТУДА ГОЛЫЕ ЕДУТ D:
[17:47:12]  kokhman: а да? издеваться норм, а снимать нет уже птздец
[17:47:13]  doodle10: если на него в профиле смотреть, то это Саша из универа
[17:47:14]  serakava: Z
[17:47:14]  ivanio1996: опа
[17:47:14]  alexminto_: Z
[17:47:14]  flombert_: Они не мародеры. а, да?
[17:47:14]  misha_bl: Z
[17:47:15]  keitusik: Z
[17:47:15]  strght: Точно мосфильм
[17:47:16]  med_c_mojiokom: Z
[17:47:16]  considertheconsequences: Я
[17:47:16]  huk_yulcon: Z OMEGALUL
[17:47:18]  loveldr: с озона
[17:47:18]  artyom9765: Z
[17:47:18]  kinlec: "круто")
[17:47:18]  slysiswp: Z
[17:47:19]  beton_11235: Z
[17:47:19]  ya_odnako: @GRPZDC пиздец конечно логика у них
[17:47:19]  ta_blyatb: Z
[17:47:19]  wendi1312: Z
[17:47:19]  gh0sty5: Z
[17:47:19]  sumcell24: z
[17:47:20]  zadreestan3000: Z
[17:47:20]  herdicko: Z
[17:47:20]  ihaven0namei: =V=
[17:47:20]  norweld: Круто
[17:47:21]  adonken: Чел не очень умный конечно, пизда ему от ВСУ
[17:47:21]  s1eg_: его точно оформят
[17:47:21]  sekiro_ru: @nice_pubg,  а че в Уа интернет плохой ?
[17:47:21]  1jeleshka1: Z
[17:47:22]  doodle10: в профиль*
[17:47:22]  pixelkill84: z
[17:47:22]  rileysimon141: Z
[17:47:22]  gormaki: Z
[17:47:24]  agent07_0: Z
[17:47:24]  cyrpedon: OMEGALUL Z
[17:47:24]  f1refrog: а че они чистые такие
[17:47:24]  rairakku23: ЗЕТ ЗЕТ ЗЕТ все правильно, все так, надо надо
[17:47:25]  le_gozh: наш получается
[17:47:25]  m9gkiy_enotik: @flombert_ это трофеи
[17:47:26]  cipherli: у
[17:47:27]  dennismonsta: У
[17:47:32]  raccoonpotaskun: интересный чел
[17:47:32]  folkoss: @GRPZDC Эти наклейки, он оденет, как русские подойдут
[17:47:33]  strght: ой
[17:47:33]  nimoi_: прилетело
[17:47:34]  henderson0: на память (переклееть в случае пиздеца)
[17:47:34]  distory_: баля
[17:47:37]  godslayer_o0: @GRPZDC Вот они мучают наших пленных. У нас 4к их пленных, им похуй на них?
[17:47:37]  baditarakan: на память ребят, конечно на память
[17:47:37]  joshirah_: KEKW
[17:47:39]  ayaakstaa: Чтоб замаскироваться
[17:47:39]  chaosisfundamental: на память) =на всякий случай
[17:47:39]  staskrasava7: ЕБАТЬ МОРДЕР РЮКЗАКИ ПИЗДЯТ
[17:47:40]  mybrainflutters: бля
[17:47:40]  hellrain39: Прикол его найдут и расстреляют свои же, приняв за разведчика
[17:47:40]  nikita1841: KEKW
[17:47:41]  tesla_sx: прилетело
[17:47:41]  gagzore: Вот и зависания
[17:47:41] 山口片口入丹丁 mikolat81_ppp: KEKW
[17:47:43]  m9gkiy_enotik: на статью наговорил
[17:47:45]  sauri292: слегка так KEKW
[17:47:46]  chertizbanki: не ну рили культурный чел, я искренне надеюсь что не 200 и переобуется
[17:47:46]  rikanskey: D
[17:47:48]  deworse: как думаете его после такого видоса свои в расход постутя?
[17:47:50]  siikiry: @vutsh забей, либералы такое поведение оправдывают
[17:47:52]  preeestige: вычеркиваем
[17:47:52]  lcebang: Кто там говорил, что рулетка не лагает?
[17:47:54]  rikanskey: Наговорил, вычеркиваем
[17:47:56]  darkkest_: Ну чел реально круто развёл
[17:47:57]  tiamat_13: на  CNN бы это
[17:47:57]  narygrown: @nice_pubg ну вот тебе и зависло
[17:48:01]  usa_equals_peace: @deworse уже расстянули
[17:48:02]  lamuerte_l2: @grpzdc с чего ты взял, что он с ВСУ? Держу в курсе, Videochat заблокирован на территории Украины. ОЙ
[17:48:02]  pa1evo: сбу отключило
[17:48:06]  lord_devian: @ChertIZbanki NotLikeThis
[17:48:08]  kokhman: го татьяныча
[17:48:09]  winters_4: Саса погнали
[17:48:10]  theantosha: @chertizbanki, не ну таких разговорчивых только в плен
[17:48:11]  ihaven0namei: какой вывод, всу сосёт?
[17:48:12]  fynon: Кто ска накаркал? Повисло, блат.
[17:48:13]  supercys: а можно ссылку
[17:48:13]  jestkyitip: какая же ему будет пизда
[17:48:14]  rastagangstar: @lamuerte_l2 пиздабол ципсошный
[17:48:16]  khael_thass: @ChertIZbanki культурный, только сам сказал что в плен брать не хочет
[17:48:18]  twitchgigachad: @lamuerte_l2 АХАХАХАХААХ
[17:48:18]  raccoonpotaskun: @GRPZDC, сразу вспоминается видос, где пленный рассказывал, что его даже не пиздили
[17:48:19]  youngenix: @grpzdc я правильно понимаю, что человек, который потерял свой дом, семью из-за обстрелов, бомбардировок и прочего, должен хорошо обращаться с пленными? Это невозможно просто
[17:48:21]  toxic_shock: @lamuerte_l2 Jebaited
[17:48:21]  gh0sty5: @lamuerte_l2 снято на мосфильме
[17:48:22]  g000dg4m3r: @lamuerte_l2 аха чего бля? заблокирован CarlSmile CarlSmile
[17:48:23]  nice_pubg: смотрите типов из разряда "перехват разговора матери и орка"
[17:48:23]  strght: KEKW
[17:48:23]  radzimeow: @lamuerte_l2 ну ты вообще дурачек? его и вк нашли и имя фамилия и что?
[17:48:24]  iiiflorentiii: шо?
[17:48:25]  atlantacation: @lamuerte_l2 там уже его страничку в вк слили, ЦИПсО
[17:48:25]  oxrip1301: @lamuerte_l2 пиздишь
[17:48:25]  mnenienevazhno: @lamuerte_l2 ага ага, поэтому в чат-рулетке каждый второй украинец
[17:48:27]  hardstyleismystyle1: и без этотго все было известно
[17:48:27]  godslayer_o0: @Tiamat_13 Скинь
[17:48:28]  puezyblinch1k: чел в крысу записал, русские так не поступают
[17:48:28]  saymanama: @GRPZDC бля, а как так получается, что солдат свободно заходит в чат рулетку и рассказывает обо всём? Он не понимает возможные последствия?
[17:48:30]  ivanio1996: впн чеел
[17:48:30]  s1lent_bob: KEKW как и вк
[17:48:30]  el_perfecto: @lamuerte_l2 даже ВК его нашли, там видно, что он ВСУшник
[17:48:31]  ja0ta0: https://t.me/Petya_perviy/7947
[17:48:31]  denisiest: @lamuerte_l2 что ты несёшь, чел
[17:48:33]  koroscomrade: VPN не существует
[17:48:36]  dunck_: вк тоже заблочен, но это не мешает
[17:48:37]  iiiflorentiii: VPN не существует
[17:48:37]  strght: Да, все понятно, мосфильм, пропаганда, фейк
[17:48:38]  hydramistlolx: впн ой
[17:48:41]  usa_equals_peace: @lamuerte_l2 что ты пиздишь госопди, чат рулетка рабоатет на УКР, его данные етсь в тг, вк есть, балабол ты ципсошный
[17:48:41]  alexxxsam: чисто на память взял, ага, по тихой переодевается уже, а потом просто приклеит шеврон и всё Kappa
[17:48:42]  winters_4: Мы гули нам можно
[17:48:42]  tenthkingsdom: @lamuerte_l2 то то все сидят в этой рулетке с тойже самой Украины))) угу заблокировано)
[17:48:43]  y0shi_legend: Блять да гнать Украинцев до самой Польши, какая это армия, это сборище преступников и террористов
[17:48:43]  mra4ko: @lamuerte_l2 Шут, его уже сотню раз задеанонили, сотни фоток и видео из АТО, все его данные и данные его родственников..
[17:48:45]  skinxed_vasa: @lamuerte_l2 инстаграмм заблокирован на территории россии, только почему-то это не мешает им пользоваться
[17:48:46]  winwyrm: фотки и вк нашли уже
[17:48:48]  idreammyii: @lamuerte_l2 ты клоун? украинцы снимают видео, как они с русскими общаются в рулетке
[17:48:49]  be7elg3use: Блин, как же сложно обойти блокировку...
[17:48:50]  thesamechex: @lamuerte_l2 ага, а 100 каналов на ютубе - это фейк все
[17:48:50]  coc0jamb0: @lamuerte_l2 заблокирован, что каждый 2 украинец там сидит KEKW
[17:48:52]  alexxxsam: Я Вас приветствую! ItsHappening
[17:48:52]  pos6: всмысле видеочат заблокирован, а откуда куча школьниц не знающих историю
[17:48:54]  codkidkills: @y0shi_legend чел...
[17:48:54]  darkkest_: А с кем тогда Жмиль разговаривал?
[17:49:01]  zedis_7: Может ты тоже пойдешь в чат рулетку попиздеть?
[17:49:01]  asmadiel: @Godslayer_o0 Чел. Не надо опускать до состояния украинцев в ВСУ. Это отдельный сорт я бы сказал чего.
[17:49:01]  distory_: @lamuerte_l2 ты чё несёшь нахуй? 4Head Каждый день с украинцами сидим в этой чат рулетке
[17:49:04]  akeros_z: @pos6 впн
[17:49:04]  ivanio1996: страницу в ВК уже нажли кста
[17:49:04]  3be3go4em: Эмиль куча трансляций в чат рулетка проводит, какой забавнее ало
[17:49:04] idreammyii has been timed out for 10m. 
[17:49:06]  sarkell: @saymanama ну очевидно что челу нужно выговорится. видимо реально мораль по пизде
[17:49:06]  folkoss: ЦПСО кому в борщ насрать?
[17:49:07]  1mbers: саса
[17:49:10] mra4ko has been timed out for 10m. 
[17:49:12]  delax123: @GRPZDC есть оригинал фото где оно постилось? сейчас дипфейк любой школотрон может сделать
[17:49:12]  sply420: Есть укр блогеры, которые занимаются тем же будучи в Украине ну как бы:)
[17:49:13]  pa1evo: @GRPZDC я конечно дико извиняюсь за шо мут был 600 сек
[17:49:14]  lamuerte_l2: @grpzdc а ВК уже 8 лет как заблокировано. ОЙ.
[17:49:14]  winters_4: @darkkest_ С актерами
[17:49:18] folkoss has been timed out for 10m. 
[17:49:23]  mendozzap: Саса
[17:49:23]  paulicpo: да
[17:49:24]  nikita1841: жмэ с днр же Kappa
[17:49:24]  v_a_s_e_k_22: @puezyblinch1k  попизди попизди
[17:49:25]  svetloholmov: сас
[17:49:25]  poltorushka: да
[17:49:26]  anerrim: peepoClap
[17:49:26]  bubulgumus: жмиль утром штурмовал Азовсталь)
[17:49:26]  warwaks: Татьяныча
[17:49:26]  h2omain: нееееет
[17:49:27]  balanish: САС
[17:49:27]  gagzore: сас
[17:49:27]  norweld: САС
[17:49:27]  kokhman: нет татьяныча
[17:49:27]  sarkell: погнали
[17:49:27]  keckalka: СЭС!
[17:49:28]  raccoonpotaskun: сэээээээээээс
[17:49:28]  rt2937: давай
[17:49:28]  tima_v2: видали как на стри ме жмилю жопу показали?
[17:49:28]  distory_: татьяныча
[17:49:28]  sauri292: peepoClap
[17:49:28]  paulicpo: ээээээ
[17:49:28]  maxaon23: го
[17:49:29]  asmadiel: Саса
[17:49:29]  lepriconio: Лебедева
[17:49:29]  ivanio1996: Го финалОчка
[17:49:29]  thesamechex: Лебедев
[17:49:29]  vladwsex3000: kochevRotfrnt_HF
[17:49:30]  awes0meawe: peepoClap
[17:49:30]  iexort: Наконец сас
[17:49:30]  serakava: куда сосать YEP
[17:49:30]  vinksa: peepoClap
[17:49:30]  odin_your_father: Может Лебедева ?
[17:49:31]  rabotyaga_322: 👇👆ловлю ципсо BloodTrail
[17:49:31]  selleway: @GRPZDC c украинцами он 2 часа вчера пиздел
[17:49:31]  paulicpo: саса
[17:49:31]  ihaven0namei: да го офф
[17:49:31]  the_yttrium: да
[17:49:32]  dm1_: на х5
[17:49:32]  tiedefender: татьяныч
[17:49:32]  aphelionv2: Да Pog НАЛИ
[17:49:33]  cyrpedon: ResidentSleeper ResidentSleeper ResidentSleeper
[17:49:33]  twinkle1204: сас
[17:49:33]  winters_4: Саса
[17:49:34]  chiba_fy: нет татьяныча
[17:49:34]  el_perfecto: @delax123 держи его ВК, дипфейкер мамкин https://vk.com/id56888296
[17:49:34]  zitron21: бб
[17:49:34]  tramp76: татьяныча
[17:49:34]  soldier8bit: Лебедева
[17:49:34]  svetloholmov: бэда го
[17:49:34]  beylizergg: САС !
[17:49:34]  lliqiper: cas
[17:49:35]  sply420: САААААС
[17:49:36]  toverus: после саса оффнишь же
[17:49:38]  onepireboy: Давай татьяныча
[17:49:38]  rt2937: сас
[17:49:38]  mfdoom229: сас
[17:49:38]  wazhenloh: Татьяныа
[17:49:38]  kokhman: татьяныч у него новее
[17:49:38]  sano22034: Сас по д САс
[17:49:38]  sharrukin: Может Татьяныча тогда @GRPZDC
[17:49:38]  kiritosensey: сас
[17:49:38]  volksfolks: @GRPZDC ципсо насрала себе в штаны!
[17:49:38]  vinksa: сас
[17:49:39]  chertizbanki: пивка ебни
[17:49:39]  gagzore: САС
[17:49:39]  rasselt: да ёпта
[17:49:39]  shr3k7: Сас peepoClap
[17:49:39]  lepriconio: Татьяныч
[17:49:39]  sadnessday: лебёдева
[17:49:40]  jabohat322: Сходи за пивом
[17:49:40]  king_ecgberht: САСА
[17:49:40]  lolatin7: сас
[17:49:40]  ayaakstaa: САС
[17:49:40]  h2omain: НЕ сас
[17:49:40]  ya_odnako: @GRPZDC го. Может половину посмотрим?
[17:49:40]  paulicpo: любого
[17:49:41]  frost2923: беда
[17:49:41]  re0s_: сааааа
[17:49:41]  lliqiper: SASA
[17:49:41]  kalashnik_0ff: @GRPZDC а че пил?
[17:49:41]  samovar_: Таньку
[17:49:41]  ill_dad2: Пивка дёрни
[17:49:41]  mynghauzen: сас
[17:49:42]  chif993: САС
[17:49:42]  subdelix: татьяныч
[17:49:42]  ja0ta0: сас
[17:49:42]  wakkaflakkadavakka: ТАТЯНЫЧА
[17:49:43]  keckalka: Татьяныча
[17:49:44]  krongilo: Сас
[17:49:44]  lamerovskiy: татьяныча давай
[17:49:45]  pororo2282: Сас
[17:49:45]  nilldesu: САС
[17:49:45]  np4233: офай
[17:49:45]  iiiflorentiii: нет
[17:49:47]  usa_equals_peace: @lamuerte_l2 дурачок ты глупенький, вк не в бане больше в УКР, какой же ты обосрыш, не нравится когда обсираетесь, аж приятно становится
[17:49:48]  sply420: нет
[17:49:48]  z1kls: эээ
[17:49:48]  winters_4: Саса он старее
[17:49:48]  y0shi_legend: Ты зрадник 👇
[17:49:48]  sauri292: peepoLeave
[17:49:48]  beylizergg: @GRPZDC Надо шлефануть базой
[17:49:48]  cebulowa_zemsta: @grpzdc У саса банворд на 1:25:50 в самом новом выпуске
[17:49:49]  poltorushka: э
[17:49:49]  mendozzap: САСА.
[17:49:49]  skinxed_vasa: татьяныч
[17:49:49]  ikegasira: таню
[17:49:49]  monfrisun: отдыхай
[17:49:50]  chiba_fy: татьяныча
[17:49:50]  r4u5h: FeelsStrongMan  FeelsStrongMan
[17:49:50]  actuonee: да блять
[17:49:50]  ivanio1996: го
[17:49:50]  ztutuz: сас
[17:49:51]  z1kls: ну ладно
[17:49:51]  magushotto: xqcCheer xqcCheer xqcCheer xqcCheer xqcCheer xqcCheer
[17:49:51]  gagzore: Ля
[17:49:51]  nikita_cigan_frolov: Может Оффать
[17:49:51]  dableshuse: ээээээээээ
[17:49:51]  sadnessday: голосование
[17:49:51]  kokhman: ура
[17:49:51]  shr3k7: grpCCM
[17:49:52]  raidcat15: А СэСы?
[17:49:52]  gribabassmushroomking: экран
[17:49:53]  delax123: @delax123 ты зачем обзываешся? я спросил просто
[17:49:53]  sano22034: тутьюныч
[17:49:54]  lepriconio: у саса сегодня новый ролик будет
[17:49:54]  xbasaev: @GRPZDC добрый вечер !)
[17:49:55]  zingerelli: @GRPZDC Го про крейсер Москва глянем разбор по фактам: https://youtu.be/sGwVGvHT_3c Спокойно можно смотреть на ускорении
[17:49:57]  mendozzap: ЭЭЭЭЭЭЭЭЭЭЭ
[17:49:57]  obioo: @grpzdc а вилата скипнули чи шо?
[17:49:58]  winters_4: Саса Але
[17:49:58]  king_ecgberht: Да САСА ДАВАЙ
[17:49:59]  otaku_pal: эээээ
[17:50:01]  paulicpo: сейчас
[17:50:01]  gh0sty5: офай
[17:50:02]  z3qvnc: go last bro
[17:50:02]  antagon1st__: мб тинька?
[17:50:02]  volksfolks: песню давай про ципсо и штаны! @GRPZDC
[17:50:03]  mfdoom229: красиво слился, хуету глядел чатрулетки хуетки
[17:50:03]  ihaven0namei: на завтра го
[17:50:03]  f1refrog: офай с позором
[17:50:04]  pixelkill84: eeeeee
[17:50:04]  kassaatka: Саса SMOrc
[17:50:05]  kokhman: ээээээ ну татьяныча
[17:50:07]  mendozzap: офай
[17:50:07]  paulicpo: лебедева
[17:50:08]  z3qvnc: ok ofay
[17:50:08]  asabon: офай
[17:50:09]  miicutico: а про вилата?
[17:50:10]  sh1wa228: офф
[17:50:11]  paulicpo: не офай
[17:50:13]  mendozzap: офай.
[17:50:13]  cebulowa_zemsta: @grpzdc У саса банворд на 1:25:50 в самом новом выпуск на данный момент
[17:50:15]  burbl4: @GRPZDC день такой
[17:50:16]  ihaven0namei: про вилата ниче нового
[17:50:16]  synd1cate__: Оффай
[17:50:16]  huksteff: @GRPZDC Если дюже хуёво, то отдохни лучше. Давай завтра посмотрим)
[17:50:17]  saymanama: Иди отдыхай
[17:50:17]  kassaatka: Лебедяя BibleThump <3
[17:50:17]  winwyrm: Жмиль похуй на похмелье, Жмильстронг BASED
[17:50:17]  wreckmodest: Иди отдыхай
[17:50:18]  muskul23: нееееет
[17:50:18]  alex_noire: да офф
[17:50:20]  chiba_fy: не офай
[17:50:20]  obioo: @grpzdc а вилата скипнули чи шо? BloodTrail
[17:50:21]  suriicen: @grpzdc ОФАЙ ОФАЙ
[17:50:22]  nikita1841: живи, жрэ FeelsStrongMan
[17:50:23]  kain_traitor: офай братик SeemsGood
[17:50:23]  albatrosss: а с чего так бомбануло, чат? а то только подлошёл
[17:50:23]  vasyyaa: отдыхай если устал
[17:50:25]  lepriconio: не офать
[17:50:27]  mendozzap: офай
[17:50:27]  recoros: вырубай железным димоном и на боковую
[17:50:28]  icanbehellorparadise: @GRPZDC В новом выпуске у Лебедева оч много запрещёнки, особенно под конец когда будет про зелёного слоника рассказывать
[17:50:28]  lancevance_ngl: Чат, а можно ссылку на видос про вилата?
[17:50:28]  poohjuliuscaesar: @GRPZDC Жора, иди отдыхать <3
[17:50:28]  sumerphc: офай с похмельным позором
[17:50:29]  u_r_z_a: День такой
[17:50:30]  jestkyitip: это день такой
[17:50:30]  rastagangstar: Поэтому чеченцы в плен не сдаются и кавказцы тоже НАПРИМЕР
[17:50:32]  moraqx: @GRPZDC это день такой
[17:50:32]  tsesarevich666: @GRPZDC День такой
[17:50:33]  bezsedativ: да мы все на похмеле. НО ВЕДЬ ТЕРПИМ.
[17:50:34]  npc____o: отдыхать
[17:50:34]  doodle10: татьяныча интереснее смотреть
[17:50:34]  pororo2282: Ну все, значит отдых
[17:50:35]  k_iri11: всмысле офать BibleThump
[17:50:35]  kendesfell: Durka Это день такой
[17:50:35]  anrevat: день такой
[17:50:35]  lion_world_champion: Тяежло похавал жирного?
[17:50:35]  albionoffline: вечер такой
[17:50:35]  dendinabanbwe: @grpzdc мож по пивчику лучше Жор
[17:50:36]  agregat88: grpST
[17:50:36]  onesmog: День такой
[17:50:37]  ivanio1996: ну иди отдыхай тогда
[17:50:39]  cebulowa_zemsta: @grpzdc У саса банворд на 1:25:50 в самом новом выпуске..
[17:50:41]  ded7z: это неделя такая
[17:50:43]  may_day34: ПАКА
[17:50:45]  sergo_ben: Давай отдыхай дядь
[17:50:46]  hv0rost: @GRPZDC  gjl;tkeljxye. xtryb
[17:50:46]  kokhman: у татьяныча там есть что проскипать
[17:50:47]  chertizbanki: нужен спасительный пивас
[17:50:48]  gsoroka: а гости?
[17:50:50]  suriicen: Период период такой
[17:50:52]  tadashi_hitachi: @GRPZDC А Вилат был?
[17:50:52]  killen_42: @GRPZDC Инструктор жирный был?
[17:50:53]  odin_your_father: Тогда надо отдохнуть
[17:50:53]  monfrisun: лучше завтра со свежей головой
[17:50:54]  hmelnoyhmel: день такой
[17:50:54]  distory_: D:
[17:50:56]  rusovvsky: bb
[17:50:58]  keckalka: пока Жорыч <3 <3 <3
[17:50:59]  huk_yulcon: ВЖ
[17:50:59]  kokhman: эээээээ
[17:50:59]  aster1j: пока
[17:51:00]  huk_yulcon: D:
[17:51:00]  cebulowa_zemsta: ну лан я тебя предупредил
[17:51:00]  keitusik: та бля, го хоть чет
[17:51:02]  gormaki: Выздоравливай
[17:51:03]  hv0rost: @GRPZDC поджелудочную чекни
[17:51:04]  warwaks: Поскорее и при том переживая за мирняк? Быстро квадратное колесо не едет
[17:51:05]  antifemjs: ББ
[17:51:05]  joshirah_: Jebaited
[17:51:05]  samiylubimiy: ББ
[17:51:05]  rastagangstar: бб :(
[17:51:07]  pustoied: grpH grpH grpH
[17:51:07]  magushotto: hpbTrue hpbTrue hpbTrue посмотрим
[17:51:07]  u_r_z_a: Аты баты
[17:51:07]  dendinabanbwe: Давай)
[17:51:08]  synd1cate__: Бб
[17:51:09]  wreckmodest: бб <3 <3 <3 <3 <3
[17:51:10]  gormaki: ЬЬ
[17:51:11]  do6riy: ББ
[17:51:11]  ta_tochko: бб
[17:51:12]  doodle10: бб, модеры молодцы
[17:51:12]  mroieg: бб
[17:51:12]  hmelnoyhmel: бб
[17:51:13]  meldori: бб
[17:51:13]  littlevirginofbiglove: бб
[17:51:14]  badtrip47: widepeepoHappyRightHeart
[17:51:16]  monfrisun: <3 <3 <3
